ClientID;CODE_GENDER;FLAG_OWN_CAR;FLAG_OWN_REALTY;CNT_CHILDREN;AMT_INCOME_TOTAL;AMT_ANNUITY;AMT_GOODS_PRICE;NAME_EDUCATION_TYPE;NAME_FAMILY_STATUS;NAME_HOUSING_TYPE;DAYS_BIRTH;DAYS_EMPLOYED;OCCUPATION_TYPE;CREDIT_ACTIVE;DAYS_CREDIT;AMT_CREDIT_SUM;AMT_CREDIT_SUM_OVERDUE;CREDIT_TYPE;CITY 
CID013166;F;Y;Y;0;90000.0;14958.0;148500.0;Secondary / secondary special;Married;House / apartment;-12000;-1426;Cooking staff;Closed;-1160;104922.0;0.0;Consumer credit; San Bernardino
CID013167;F;Y;Y;0;1125000.0;107658.0;1665000.0;Higher education;Married;House / apartment;-17346;-7839;Managers;Closed;-1426;162000.0;0.0;Consumer credit; Lynwood
CID013168;F;N;N;0;450000.0;74416.5;1800000.0;Incomplete higher;Single / not married;House / apartment;-16038;-1450;Sales staff;Active;-145;63000.0;0.0;Credit card; Chino
CID013169;F;Y;Y;0;292500.0;23998.5;360000.0;Higher education;Married;House / apartment;-17196;-784;Desconocido;Active;-220;225000.0;0.0;Credit card; Turlock
CID013170;F;N;Y;2;157500.0;36418.5;855000.0;Higher education;Married;House / apartment;-13059;-2631;Laborers;Active;-111;3225564.0;0.0;Car loan; Rancho Cucamonga
CID013171;F;Y;Y;0;270000.0;49072.5;688500.0;Secondary / secondary special;Married;House / apartment;-10062;-2872;Core staff;Closed;-720;133357.5;0.0;Consumer credit; Fullerton
CID013172;M;N;N;0;118039.5;31716.0;765000.0;Higher education;Single / not married;House / apartment;-9302;-204;High skill tech staff;Active;-900;2068290.0;0.0;Consumer credit; Stockton
CID013173;F;N;Y;0;225000.0;30024.0;553500.0;Secondary / secondary special;Civil marriage;House / apartment;-17646;-683;Laborers;Active;-999;112500.0;0.0;Credit card; Fairfield
CID013174;F;Y;Y;0;216000.0;36328.5;675000.0;Secondary / secondary special;Married;House / apartment;-15910;-969;Sales staff;Closed;-482;100896.84;0.0;Consumer credit; Stockton
CID013175;F;N;Y;0;112500.0;9859.5;81000.0;Secondary / secondary special;Separated;House / apartment;-23572;365243;Desconocido;Closed;-414;94410.0;0.0;Consumer credit; Hesperia
CID013176;M;Y;N;2;117000.0;14377.5;225000.0;Secondary / secondary special;Married;House / apartment;-10524;-81;Laborers;Active;-694;45000.0;0.0;Credit card; Oceanside
CID013177;F;Y;Y;1;135000.0;21280.5;225000.0;Secondary / secondary special;Separated;House / apartment;-18816;-863;Core staff;Closed;-583;107325.0;0.0;Consumer credit; Redding
CID013178;F;N;Y;0;180000.0;16456.5;225000.0;Secondary / secondary special;Married;House / apartment;-20602;365243;Desconocido;Closed;-52;13500.0;0.0;Consumer credit; Inglewood
CID013179;F;N;Y;0;112500.0;10125.0;202500.0;Higher education;Single / not married;House / apartment;-8023;-684;Sales staff;Closed;-1510;135000.0;0.0;Credit card; San Francisco
CID013180;F;N;Y;2;135000.0;31653.0;900000.0;Secondary / secondary special;Married;House / apartment;-20696;-7745;Core staff;Active;-2847;135000.0;0.0;Consumer credit; Pittsburg
CID013181;F;N;N;0;180000.0;22090.5;495000.0;Secondary / secondary special;Married;House / apartment;-15280;-2475;Sales staff;Closed;-2021;145395.0;0.0;Consumer credit; San Diego
CID013182;M;Y;Y;2;166500.0;26446.5;900000.0;Secondary / secondary special;Married;House / apartment;-12982;-3175;High skill tech staff;Closed;-1951;75285.0;0.0;Consumer credit; Palmdale
CID013183;F;N;N;0;49500.0;14508.0;225000.0;Secondary / secondary special;Widow;House / apartment;-21522;365243;Desconocido;Active;-25;40079.205;0.0;Consumer credit; Alhambra
CID013184;M;Y;N;2;112500.0;21775.5;675000.0;Secondary / secondary special;Married;House / apartment;-16629;-2324;Laborers;Closed;-764;13500.0;0.0;Credit card; Redondo Beach
CID013185;M;Y;Y;3;202500.0;22756.5;270000.0;Secondary / secondary special;Married;House / apartment;-13300;-3668;Desconocido;Active;-205;170640.0;0.0;Consumer credit; Santa Maria
CID013186;F;N;N;0;66150.0;21339.0;360000.0;Secondary / secondary special;Civil marriage;House / apartment;-21065;365243;Desconocido;Closed;-1433;800100.0;0.0;Consumer credit; Riverside
CID013187;F;Y;Y;1;157500.0;23818.5;400500.0;Secondary / secondary special;Married;House / apartment;-15739;-2128;Core staff;Closed;-1094;135000.0;0.0;Consumer credit; Oceanside
CID013188;M;N;N;1;180000.0;38484.0;900000.0;Secondary / secondary special;Married;House / apartment;-9628;-1948;Laborers;Active;-1483;540000.0;0.0;Credit card; Hemet
CID013189;M;Y;Y;0;63000.0;10125.0;202500.0;Secondary / secondary special;Married;House / apartment;-22543;365243;Desconocido;Active;-135;57048.3;0.0;Consumer credit; Santa Clarita
CID013190;F;N;Y;0;225000.0;35824.5;900000.0;Higher education;Widow;House / apartment;-17272;-3247;Core staff;Active;-183;1350000.0;0.0;Consumer credit; Oxnard
CID013191;F;Y;N;0;112500.0;11290.5;180000.0;Incomplete higher;Civil marriage;Municipal apartment;-7783;-304;Desconocido;Active;-1216;324000.0;0.0;Credit card; Visalia
CID013192;F;N;N;2;90000.0;16069.5;315000.0;Secondary / secondary special;Married;With parents;-9187;-1268;Laborers;Closed;-716;900000.0;0.0;Consumer credit; Santa Rosa
CID013193;F;N;Y;3;157500.0;42840.0;729000.0;Secondary / secondary special;Married;House / apartment;-14556;-264;Waiters/barmen staff;Closed;-870;45000.0;0.0;Consumer credit; Carlsbad
CID013194;M;Y;Y;0;292500.0;31437.0;459000.0;Secondary / secondary special;Married;House / apartment;-10595;-816;Laborers;Active;-181;233100.0;0.0;Consumer credit; Chino
CID013195;M;Y;Y;1;180000.0;13500.0;270000.0;Secondary / secondary special;Married;House / apartment;-16642;-6387;Managers;Closed;-619;137475.0;0.0;Consumer credit; Chula Vista
CID013196;M;Y;N;0;225000.0;16069.5;225000.0;Higher education;Married;House / apartment;-10943;-2851;High skill tech staff;Active;-194;67500.0;0.0;Credit card; Concord
CID013197;F;N;Y;0;126000.0;16011.0;225000.0;Secondary / secondary special;Widow;House / apartment;-24387;365243;Desconocido;Active;-654;65569.5;0.0;Consumer credit; Palmdale
CID013198;F;N;Y;0;72000.0;7245.0;67500.0;Secondary / secondary special;Married;House / apartment;-18247;-1560;Secretaries;Active;-136;78115.5;0.0;Consumer credit; Stockton
CID013199;M;N;N;0;67500.0;21109.5;450000.0;Secondary / secondary special;Separated;With parents;-14699;-423;Laborers;Closed;-1156;296052.615;0.0;Consumer credit; Oakland
CID013200;F;N;Y;0;99000.0;15250.5;193500.0;Secondary / secondary special;Widow;House / apartment;-24716;365243;Desconocido;Closed;-1957;134775.0;0.0;Consumer credit; Santa Clara
CID013201;F;Y;Y;0;270000.0;32602.5;675000.0;Higher education;Married;Municipal apartment;-11058;-2808;Desconocido;Active;-707;180000.0;0.0;Credit card; Oakland
CID013202;F;N;Y;0;292500.0;36864.0;900000.0;Secondary / secondary special;Single / not married;House / apartment;-22138;365243;Desconocido;Active;-327;75816.0;0.0;Consumer credit; Irvine
CID013203;F;N;N;0;148500.0;46008.0;463500.0;Secondary / secondary special;Married;House / apartment;-22232;365243;Desconocido;Closed;-704;233100.0;0.0;Consumer credit; Clovis
CID013204;M;Y;Y;0;135000.0;22576.5;292500.0;Secondary / secondary special;Married;House / apartment;-17506;-2738;Laborers;Closed;-516;67500.0;0.0;Consumer credit; Upland
CID013205;F;Y;Y;2;67500.0;10309.5;90000.0;Secondary / secondary special;Married;House / apartment;-14073;-838;Sales staff;Active;-1405;315000.0;0.0;Credit card; Glendale
CID013206;M;Y;N;0;112500.0;11542.5;157500.0;Secondary / secondary special;Married;House / apartment;-17359;-4922;Laborers;Closed;-1517;66780.0;0.0;Consumer credit; Lakewood
CID013207;F;N;Y;0;135000.0;33732.0;1003500.0;Secondary / secondary special;Married;House / apartment;-18474;-263;Laborers;Closed;-834;151350.345;0.0;Consumer credit; Lynwood
CID013208;M;Y;Y;2;315000.0;38133.0;900000.0;Higher education;Married;House / apartment;-13320;-1239;Managers;Closed;-438;1116000.0;0.0;Consumer credit; San Leandro
CID013209;M;N;Y;0;135000.0;21186.0;292500.0;Higher education;Single / not married;House / apartment;-10553;-1180;High skill tech staff;Closed;-1679;63909.0;0.0;Consumer credit; Moreno Valley
CID013210;F;N;Y;0;157500.0;37201.5;450000.0;Higher education;Married;House / apartment;-23014;-5152;Desconocido;Closed;-2782;54774.0;0.0;Consumer credit; Santa Ana
CID013211;F;N;Y;1;81000.0;17527.5;454500.0;Higher education;Married;House / apartment;-19568;-9316;Core staff;Closed;-2430;900000.0;0.0;Consumer credit; Ventura
CID013212;F;N;Y;2;157500.0;17050.5;180000.0;Secondary / secondary special;Married;House / apartment;-13687;-1639;Laborers;Active;-577;14850000.0;0.0;Mortgage; Redding
CID013213;F;N;Y;0;81000.0;5485.5;45000.0;Secondary / secondary special;Widow;House / apartment;-20644;365243;Desconocido;Active;-574;45000.0;0.0;Credit card; Santa Maria
CID013214;M;N;Y;0;202500.0;24246.0;688500.0;Secondary / secondary special;Separated;House / apartment;-18794;-927;Desconocido;Closed;-333;990000.0;0.0;Consumer credit; Irvine
CID013215;F;N;Y;0;247500.0;11034.0;135000.0;Secondary / secondary special;Married;House / apartment;-21508;365243;Desconocido;Closed;-1046;130491.0;0.0;Consumer credit; Oxnard
CID013216;M;Y;Y;0;144000.0;29245.5;450000.0;Secondary / secondary special;Married;House / apartment;-13775;-3078;Laborers;Closed;-432;17788.5;0.0;Consumer credit; Moreno Valley
CID013217;F;N;Y;0;180000.0;27000.0;540000.0;Secondary / secondary special;Widow;House / apartment;-16318;-801;Desconocido;Closed;-1920;25051.5;0.0;Consumer credit; Roseville
CID013218;F;N;Y;0;121500.0;22050.0;225000.0;Secondary / secondary special;Widow;House / apartment;-24835;365243;Desconocido;Closed;-1581;30514.5;0.0;Consumer credit; Modesto
CID013219;F;N;Y;0;180000.0;24903.0;472500.0;Secondary / secondary special;Married;House / apartment;-11706;-2614;High skill tech staff;Active;-448;9000.0;0.0;Credit card; Lake Forest
CID013220;F;N;Y;0;184500.0;22455.0;225000.0;Secondary / secondary special;Married;House / apartment;-15898;-8841;Managers;Active;-293;850500.0;0.0;Consumer credit; Irvine
CID013221;M;N;Y;0;256050.0;19629.0;495000.0;Higher education;Married;House / apartment;-22209;-10698;Managers;Closed;-1888;68850.0;0.0;Consumer credit; Santa Clarita
CID013222;F;N;N;0;72000.0;16294.5;450000.0;Higher education;Civil marriage;House / apartment;-16002;-973;Sales staff;Active;-172;67500.0;0.0;Credit card; Vallejo
CID013223;M;N;Y;0;252000.0;23796.0;463500.0;Secondary / secondary special;Married;House / apartment;-15782;-3190;Drivers;Active;-463;162000.0;0.0;Credit card; Escondido
CID013224;F;Y;N;2;180000.0;44676.0;337500.0;Secondary / secondary special;Married;Municipal apartment;-13001;-1414;Core staff;Active;-491;994500.0;0.0;Consumer credit; Fremont
CID013225;F;N;Y;0;112500.0;9949.5;135000.0;Incomplete higher;Married;House / apartment;-8855;-1000;Desconocido;Closed;-1154;90000.0;0.0;Consumer credit; Bakersfield
CID013226;F;N;N;1;135000.0;37930.5;360000.0;Higher education;Single / not married;House / apartment;-10942;-2619;Desconocido;Active;-1115;180000.0;0.0;Credit card; Simi Valley
CID013227;F;Y;N;2;157500.0;16524.0;229500.0;Secondary / secondary special;Married;House / apartment;-15009;-7407;Cooking staff;Active;-1290;1224000.0;0.0;Consumer credit; West Covina
CID013228;F;N;N;0;157500.0;31086.0;643500.0;Higher education;Married;House / apartment;-13571;-4469;Core staff;Closed;-1610;484915.5;0.0;Consumer credit; Stockton
CID013229;F;N;Y;1;495000.0;25240.5;648000.0;Higher education;Single / not married;House / apartment;-12091;-618;Managers;Closed;-2188;45000.0;0.0;Credit card; Escondido
CID013230;F;N;Y;0;238500.0;55593.0;1125000.0;Secondary / secondary special;Widow;House / apartment;-23767;-5495;Core staff;Active;-116;135000.0;0.0;Credit card; Bakersfield
CID013231;M;Y;Y;0;157500.0;15583.5;270000.0;Secondary / secondary special;Married;House / apartment;-12378;-384;Laborers;Active;-35;74493.0;0.0;Consumer credit; Santa Ana
CID013232;F;N;Y;0;45000.0;6750.0;135000.0;Secondary / secondary special;Separated;House / apartment;-13735;-2423;Medicine staff;Active;-167;116806.5;0.0;Consumer credit; Inglewood
CID013233;M;Y;Y;1;315000.0;97177.5;900000.0;Secondary / secondary special;Married;House / apartment;-15343;-252;Managers;Active;-511;450000.0;0.0;Credit card; Santa Clara
CID013234;M;Y;Y;1;157500.0;51543.0;900000.0;Secondary / secondary special;Married;House / apartment;-11449;-3214;Core staff;Closed;-797;109359.0;0.0;Consumer credit; Roseville
CID013235;M;Y;Y;1;135000.0;15111.0;112500.0;Secondary / secondary special;Married;House / apartment;-8945;-930;Laborers;Closed;-1850;75960.0;0.0;Consumer credit; Turlock
CID013236;F;N;Y;0;180000.0;7965.0;148500.0;Secondary / secondary special;Civil marriage;House / apartment;-21824;365243;Desconocido;Closed;-2632;79087.5;0.0;Consumer credit; Roseville
CID013237;F;Y;Y;0;166500.0;39208.5;1341000.0;Higher education;Married;House / apartment;-16435;-434;Desconocido;Closed;-347;145917.18;0.0;Consumer credit; El Monte
CID013238;M;N;Y;1;540000.0;54580.5;1845000.0;Higher education;Separated;House / apartment;-14300;-2130;Managers;Active;-282;116523.0;0.0;Consumer credit; Irvine
CID013239;F;N;Y;1;103500.0;17563.5;454500.0;Secondary / secondary special;Married;House / apartment;-14470;-5147;Medicine staff;Active;-138;103500.0;0.0;Credit card; Anaheim
CID013240;F;Y;Y;0;76500.0;13702.5;315000.0;Secondary / secondary special;Widow;House / apartment;-21762;365243;Desconocido;Closed;-1880;105426.0;0.0;Consumer credit; El Monte
CID013241;F;Y;Y;0;81000.0;33831.0;711000.0;Secondary / secondary special;Married;House / apartment;-21607;365243;Desconocido;Active;-197;565366.5;0.0;Consumer credit; Daly City
CID013242;F;N;Y;0;99000.0;39582.0;1129500.0;Secondary / secondary special;Married;House / apartment;-19121;-3481;Medicine staff;Closed;-2185;33070.5;0.0;Credit card; Fullerton
CID013243;F;Y;N;1;135000.0;27517.5;454500.0;Higher education;Married;House / apartment;-19070;365243;Desconocido;Active;-504;861472.89;0.0;Consumer credit; Lakewood
CID013244;F;N;Y;0;117000.0;17527.5;454500.0;Secondary / secondary special;Widow;House / apartment;-23223;-16221;Laborers;Active;-529;900000.0;0.0;Consumer credit; Pomona
CID013245;F;Y;Y;1;90000.0;7159.5;67500.0;Secondary / secondary special;Civil marriage;House / apartment;-12615;-1141;Laborers;Active;-295;832500.0;0.0;Consumer credit; Glendale
CID013246;M;Y;N;1;157500.0;22279.5;238500.0;Secondary / secondary special;Married;With parents;-13128;-2639;Drivers;Closed;-2571;72000.0;0.0;Consumer credit; Union City
CID013247;F;Y;Y;0;180000.0;30717.0;913500.0;Secondary / secondary special;Civil marriage;House / apartment;-19031;365243;Desconocido;Closed;-2595;153000.0;0.0;Consumer credit; Bellflower
CID013248;M;Y;N;0;180000.0;45270.0;900000.0;Secondary / secondary special;Married;Municipal apartment;-20888;365243;Desconocido;Closed;-2881;1012500.0;0.0;Mortgage; Redwood City
CID013249;F;Y;N;0;126000.0;27522.0;450000.0;Secondary / secondary special;Married;House / apartment;-13367;-477;Desconocido;Active;-868;3150000.0;0.0;Mortgage; Chico
CID013250;F;N;Y;1;180000.0;13500.0;270000.0;Secondary / secondary special;Married;House / apartment;-10049;-1278;Managers;Active;-545;720000.0;0.0;Consumer credit; Murrieta
CID013251;F;N;N;1;157500.0;51057.0;1485000.0;Secondary / secondary special;Married;House / apartment;-15947;-3718;Core staff;Closed;-1573;79359.75;0.0;Consumer credit; Merced
CID013252;M;N;Y;0;103500.0;12375.0;247500.0;Secondary / secondary special;Married;House / apartment;-17600;-580;Laborers;Closed;-1404;22286.7;0.0;Consumer credit; Pittsburg
CID013253;F;Y;Y;1;135000.0;27045.0;360000.0;Higher education;Married;House / apartment;-8878;-1430;Core staff;Closed;-1647;27436.5;0.0;Consumer credit; San Francisco
CID013254;M;N;Y;0;157500.0;23764.5;238500.0;Secondary / secondary special;Married;House / apartment;-9046;-1155;High skill tech staff;Closed;-638;188460.0;0.0;Consumer credit; Fontana
CID013255;F;N;Y;0;180000.0;49797.0;1152000.0;Secondary / secondary special;Widow;House / apartment;-23299;365243;Desconocido;Closed;-1352;66141.0;0.0;Consumer credit; Fullerton
CID013256;F;Y;Y;0;112950.0;27189.0;454500.0;Secondary / secondary special;Married;House / apartment;-16300;-3273;Medicine staff;Active;-320;877500.0;0.0;Consumer credit; Menifee
CID013257;F;N;Y;0;180000.0;30852.0;1017000.0;Higher education;Married;House / apartment;-14336;-718;High skill tech staff;Closed;-1520;36000.0;0.0;Consumer credit; El Monte
CID013258;F;Y;Y;1;225000.0;59067.0;562500.0;Secondary / secondary special;Married;House / apartment;-14840;-3127;Managers;Active;-2544;135000.0;0.0;Consumer credit; Oxnard
CID013259;M;N;N;3;225000.0;49248.0;675000.0;Secondary / secondary special;Married;House / apartment;-16174;-698;Low-skill Laborers;Closed;-2533;25470.0;0.0;Consumer credit; Tracy
CID013260;M;N;Y;0;180000.0;44644.5;900000.0;Secondary / secondary special;Married;House / apartment;-20457;-540;Drivers;Closed;-2516;84600.0;0.0;Consumer credit; Bakersfield
CID013261;M;Y;N;1;270000.0;32125.5;675000.0;Secondary / secondary special;Married;House / apartment;-13032;-3125;Laborers;Closed;-806;117000.0;0.0;Credit card; Fullerton
CID013262;F;Y;Y;1;112500.0;17761.5;607500.0;Secondary / secondary special;Married;House / apartment;-17769;-2081;Core staff;Closed;-635;135000.0;0.0;Consumer credit; Palmdale
CID013263;F;N;Y;0;157500.0;30699.0;454500.0;Secondary / secondary special;Civil marriage;House / apartment;-16319;-797;Sales staff;Closed;-733;62275.14;0.0;Consumer credit; Chula Vista
CID013264;F;N;Y;2;90000.0;14364.0;135000.0;Secondary / secondary special;Married;House / apartment;-12889;-312;Sales staff;Closed;-709;1350000.0;0.0;Consumer credit; Murrieta
CID013265;F;N;N;0;90000.0;9000.0;180000.0;Secondary / secondary special;Married;House / apartment;-8147;-1560;Waiters/barmen staff;Active;-102;195840.0;0.0;Consumer credit; Redlands
CID013266;F;N;N;0;180000.0;35685.0;450000.0;Secondary / secondary special;Separated;Municipal apartment;-15397;-229;High skill tech staff;Closed;-1008;158170.5;0.0;Consumer credit; Merced
CID013267;F;Y;Y;0;171000.0;24750.0;495000.0;Higher education;Married;House / apartment;-11914;-4187;High skill tech staff;Closed;-1765;42435.0;0.0;Consumer credit; Tracy
CID013268;F;N;N;0;202500.0;34857.0;945000.0;Secondary / secondary special;Married;House / apartment;-11803;-797;Laborers;Closed;-2373;112500.0;0.0;Consumer credit; Hayward
CID013269;M;Y;Y;1;189000.0;26640.0;450000.0;Higher education;Married;House / apartment;-11551;-2271;Managers;Active;-538;2274930.0;0.0;Car loan; Livermore
CID013270;M;Y;Y;0;202500.0;39199.5;679500.0;Higher education;Single / not married;House / apartment;-9232;-228;High skill tech staff;Closed;-2910;37350.0;0.0;Consumer credit; West Covina
